article_id,ticker,published_at,date,source_name,author,title,description,content,content_truncated,url,sentiment_score,sentiment_label,Open,High,Low,Close,Volume,Return_1D,MA_5,MA_21,MA_126,MA_252,Volatility_21
897,MSFT,2026-03-31T19:35:04Z,2026-03-31,Rlsbb.to,Ash,Scale Photo Up 2.0.14,"Description: Scale Photo Up – Transform Blurry into Brilliant with AI-Powered Upscaling! Tired of pixelated, low-res footage holding back your creativity? Say goodbye to grainy memories and hello to Scale Photo Up – the game-changing AI software that doubles …","Description: Scale Photo Up  Transform Blurry into Brilliant with AI-Powered Upscaling! Tired of pixelated, low-res footage holding back your creativity? Say goodbye to grainy memories and hello to S",True,https://post.rlsbb.to/scale-photo-up-2-0-14/,0.5255,positive,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
898,MSFT,2026-03-31T19:35:36Z,2026-03-31,TechCrunch,Amanda Silberling,Meta was finally held accountable for harming teens. Now what? | TechCrunch,"Meta faces thousands more court cases while Congress has proposed numerous bills addressing children’s online safety, some heavily criticized.","Meta lost a lawsuit against the state of New Mexico last week, marking the first time that the company has been held liable by the court system for endangering child safety. This was a landmark decis",True,https://techcrunch.com/2026/03/31/meta-was-finally-held-accountable-for-harming-teens-now-what/,-0.0258,neutral,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
899,MSFT,2026-03-31T19:38:58Z,2026-03-31,Rlsbb.to,Ash,Microsoft Office Professional Plus 2021-2024 VL v2603 Build 19822.20142,"Description: Microsoft has officially announced the availability of the final version of its Office 2024 release for Windows and Mac users. Following the release of the preview version in the first half of this year, the product has been refined and is now av…",Description: Microsoft has officially announced the availability of the final version of its Office 2024 release for Windows and Mac users. Following the release of the preview version in the first h,True,https://post.rlsbb.to/microsoft-office-professional-plus-2021-2024-vl-v2603-build-19822-20142/,0.0,neutral,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
900,MSFT,2026-03-31T19:39:15Z,2026-03-31,Forbes,"Antonio Pequeño IV, Forbes Staff, 
 Antonio Pequeño IV, Forbes Staff
 https://www.forbes.com/sites/antoniopequenoiv/",Stock Market Soars To Best Day In 10 Months As Trump Suggests Iran War Won’t Last ‘Much Longer’,"Tuesday marked the indexes’ strongest day of trading since May 12, 2025.","President Donald Trump told the New York Post on Tuesday that U.S. military forces will not need to be in Iran much longer, sending most stocks soaring in what marks a major turnaround for markets th",True,https://www.forbes.com/sites/antoniopequenoiv/2026/03/31/stock-market-soars-to-best-day-in-10-months-as-trump-suggests-iran-war-wont-last-much-longer/,0.0,neutral,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
901,MSFT,2026-03-31T19:52:59Z,2026-03-31,ABC News (AU),Matthew Doran,Iran sets 24-hour deadline on missile threat. Here's what you should know this morning,"US companies including Microsoft, Google and Apple could be targeted, while Donald Trump urges the world to buy American fuel.","Hello. Here's your daily round-up of the latest headlines from the Middle East, as the war engulfing the region reaches the end of day 32.
Analysis: Fuel needn't run out for Australia's economy to b",True,https://www.abc.net.au/news/2026-04-01/iran-israel-war-daily-news-briefing/106502926,-0.5719,negative,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
902,MSFT,2026-03-31T19:54:48Z,2026-03-31,LADbible,Joe Harker,Warren Buffett cuts ties with friend Bill Gates over Epstein files as he issues scathing statement,Warren Buffet said that he's not spoken to Bill Gates 'since the whole thing' with the Epstein files,"Warren Buffett said he hasn't spoken with Microsoft co-founder Bill Gates since Epstein files in which he was mentioned were released.
The prolific investor, 95, had been friends with Gates for many",True,https://www.ladbible.com/news/us-news/warren-buffett-cuts-ties-bill-gates-epstein-files-427449-20260331,0.4767,positive,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
903,MSFT,2026-03-31T19:55:08Z,2026-03-31,BBC News,BBC Sport,Deal complete to sell NBA's Portland Trail Blazers,NBA side Portland Trail Blazers are sold to a group led by NHL outfit Carolina Hurricanes owner Tom Dundon.,"A deal to sell NBA side Portland Trail Blazers to a group led by Tom Dundon, the owner of NHL outfit Carolina Hurricanes, has been completed.
The Trail Blazers had been owned by the estate of billio",True,https://www.bbc.com/sport/basketball/articles/cx2wq893zzqo,0.0,neutral,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
904,MSFT,2026-03-31T20:03:39Z,2026-03-31,The Times of India,Reuters,"US Stocks today: Dow Jones soars 1,125 points, Nasdaq, S&P 3% as Iran war de-escalation seen",Wall Street surged Tuesday as speculation of a de-escalation in the Middle East conflict eased oil price and inflation fears. Major indexes rallied following reports of President Trump's willingness to end military action against Iran. Investors are seeking i…,"Wall Street ended sharply higher on Tuesday, lifted by speculation about a potential de-escalation in the Middle East conflict that has sent oil prices soaring and fueled fears of global inflation in",True,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stocks-today-dow-jones-soars-1125-points-nasdaq-sp-3-as-iran-war-de-escalation-seen/articleshow/129936055.cms,-0.6249,negative,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
905,MSFT,2026-03-31T20:05:00Z,2026-03-31,GlobeNewswire,authID Inc.,authID Reports Financial and Operating Results for the Fourth Quarter 2025,"DENVER, March 31, 2026 (GLOBE NEWSWIRE) -- authID®
 (Nasdaq: AUID) (“authID” or the “Company”), a leading provider of biometric identity verification and authentication solutions, today reported financial and operating results for the Fourth Quarter and Fisc…","DENVER, March 31, 2026 (GLOBE NEWSWIRE) -- authID®
 (Nasdaq: AUID) (authID or the Company), a leading provider of biometric identity verification and authentication solutions, today reported financi",True,https://www.globenewswire.com/news-release/2026/03/31/3266008/0/en/authID-Reports-Financial-and-Operating-Results-for-the-Fourth-Quarter-2025.html,0.1779,positive,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
906,MSFT,2026-03-31T20:05:02Z,2026-03-31,CNBC,Ashley Capoot,OpenAI closes record-breaking $122 billion funding round as anticipation builds for IPO,"The round totaled $122 billion of committed capital, up from the $110 billion figure that was previously announced.","OpenAI on Tuesday announced that it closed a record-breaking funding round at a post-money valuation of $852 billion. 
The round totaled $122 billion of committed capital, up from the $110 billion f",True,https://www.cnbc.com/2026/03/31/openai-funding-round-ipo.html,0.2732,positive,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
907,MSFT,2026-03-31T20:15:00Z,2026-03-31,GlobeNewswire,Pomerantz LLP,INVESTOR ALERT: Pomerantz Law Firm Reminds Investors with Losses on their Investment in Richtech Robotics Inc. of Class Action Lawsuit and Upcoming Deadlines – RR,"NEW YORK, March 31, 2026 (GLOBE NEWSWIRE) -- Pomerantz LLP announces that a class action lawsuit has been filed against Richtech Robotics Inc. (“Richtech” or the “Company”) (NASDAQ: RR). Such investors are advised to contact Danielle Peyton at newaction@pomla…","NEW YORK, March 31, 2026 (GLOBE NEWSWIRE) -- Pomerantz LLP announces that a class action lawsuit has been filed against Richtech Robotics Inc. (Richtech or the Company) (NASDAQ: RR).Such investors ar",True,https://www.globenewswire.com/news-release/2026/03/31/3266062/1087/en/INVESTOR-ALERT-Pomerantz-Law-Firm-Reminds-Investors-with-Losses-on-their-Investment-in-Richtech-Robotics-Inc-of-Class-Action-Lawsuit-and-Upcoming-Deadlines-RR.html,-0.2263,negative,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
908,MSFT,2026-03-31T20:19:29Z,2026-03-31,CNBC,Jordan Novet,Microsoft closes worst quarter on Wall Street since 2008 on AI concerns: 'Redmond is in a pickle',"With Microsoft losing almost a quarter of its value this year, investors have reset the company's earnings multiple to the lowest since late 2022.","Microsoft CEO Satya Nadella speaks at the Microsoft AI Tour event in Munich, Germany, on Feb. 25, 2026.
Microsoft just closed out its worst quarter on Wall Street since the 2008 financial crisis, as",True,https://www.cnbc.com/2026/03/31/microsofts-stock-closes-worst-quarter-since-2008-financial-crisis.html,-0.8481,negative,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
909,MSFT,2026-03-31T20:20:06Z,2026-03-31,Rlsbb.to,saamaan1@yahoo.com (Master),Microsoft Office 2021 LTSC v2108 Build 14334.20570 (x64) Incl. Activator,"Description: Microsoft has officially announced the availability of the final version of its Office 2021 release for Windows and Mac users. Following the release of the preview version in the first half of this year, the product has been refined and is now av…",Description: Microsoft has officially announced the availability of the final version of its Office 2021 release for Windows and Mac users. Following the release of the preview version in the first h,True,https://post.rlsbb.to/microsoft-office-2021-ltsc-v2108-build-14334-20570-x64-incl-activator/,0.0,neutral,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
910,MSFT,2026-03-31T20:24:58Z,2026-03-31,Techpowerup.com,Nomad76,Lenovo Yoga Mini i Surfaces with Intel Panther Lake and 32 GB RAM,"Before its global rollout, Lenovo first launched the Yoga Mini i mini PC in China, a few months after its introduction at CES 2026. The Yoga Mini i is built around the Intel Panther Lake platform, with configurations listed up to a Core Ultra X7 385H processo…","Before its global rollout, Lenovo first launched the Yoga Mini i mini PC in China, a few months after its introduction at CES 2026. The Yoga Mini i is built around the Intel Panther Lake platform, wi",True,https://www.techpowerup.com/347915/lenovo-yoga-mini-i-surfaces-with-intel-panther-lake-and-32-gb-ram,0.128,positive,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
911,MSFT,2026-03-31T20:29:01Z,2026-03-31,New York Post,Reuters,"Dow soars over 1,100 points as Trump sparks hope on Wall Street that Iran war is nearing end",All three major indexes posted their best day since May,"Wall Street surged on Tuesday, lifted by speculation about a potential de-escalation in the Middle East conflict that has sent oil prices soaring and fueled fears of global inflation in recent weeks",True,https://nypost.com/2026/03/31/business/dow-soars-over-1100-points-as-trump-sparks-hope-on-wall-street-that-iran-war-is-nearing-end/,-0.6249,negative,364.5499877929688,372.8999938964844,363.0700073242188,370.1700134277344,45244400,0.0312291682625001,364.5820007324219,389.8533325195313,460.1016467866443,464.52139645531065,0.0141264720980482
